per_betas
0.100354
0.100804
0.101254
0.101704
0.102154
0.102604
0.103054
0.10350400000000001
0.103954
0.10440400000000001
0.104854
0.10530400000000001
0.105754
0.106204
0.106654
0.107104
0.10755400000000001
0.10800400000000002
0.10845400000000001
0.10890400000000001
0.109354
0.10980400000000001
0.110254
0.11070400000000001
0.111154
0.11160400000000001
0.11205400000000001
0.11250400000000002
0.112954
0.113404
0.113854
0.114304
0.114754
0.115204
0.11565399999999999
0.116104
0.116554
0.11700400000000001
0.117454
0.11790400000000001
0.118354
0.118804
0.119254
0.119704
0.120154
0.120604
0.12105400000000001
0.12150400000000001
0.121954
0.12240400000000001
0.122854
0.12330400000000001
0.123754
0.12420400000000001
0.12465399999999999
0.125104
0.125554
0.126004
0.126454
0.12690400000000002
0.127354
0.127804
0.128254
0.128704
0.129154
0.129604
0.130054
0.130504
0.13095400000000001
0.13140400000000002
0.131854
0.132304
0.132754
0.133204
0.133654
0.134104
0.134554
0.135004
0.13545400000000002
0.13590400000000002
0.13635400000000003
0.136804
0.13725400000000001
0.137704
0.138154
0.138604
0.139054
0.13950400000000002
0.13995400000000002
0.140404
0.140854
0.141304
0.14175400000000002
0.142204
0.142654
0.143104
0.14355400000000001
0.14400400000000002
0.14445400000000003
0.144904
0.145354
0.145804
0.146254
0.146704
0.147154
0.147604
0.14805400000000002
0.14850400000000002
0.14895400000000003
0.149404
0.14985400000000001
0.150304
0.150754
0.151204
0.151654
0.152104
0.152554
0.153004
0.153454
0.153904
0.15435400000000002
0.154804
0.155254
0.155704
0.15615400000000002
0.156604
0.157054
0.157504
0.157954
0.158404
0.158854
0.159304
0.159754
0.160204
0.16065400000000002
0.161104
0.161554
0.162004
0.16245400000000002
0.162904
0.163354
0.163804
0.164254
0.16470400000000002
0.16515400000000002
0.165604
0.166054
0.166504
0.16695400000000002
0.167404
0.167854
0.168304
0.16875400000000002
0.169204
0.169654
0.17010399999999998
0.17055399999999998
0.171004
0.171454
0.171904
0.172354
0.172804
0.17325400000000002
0.173704
0.174154
0.17460399999999998
0.175054
0.175504
0.175954
0.176404
0.176854
0.17730400000000002
0.17775400000000002
0.178204
0.178654
0.17910399999999999
0.179554
0.180004
0.180454
0.180904
0.18135400000000002
0.18180400000000002
0.182254
0.18270399999999998
0.18315399999999998
0.183604
0.184054
0.184504
0.184954
0.185404
0.18585400000000002
0.186304
0.186754
0.187204
0.187654
0.188104
0.188554
0.189004
0.189454
0.18990400000000002
0.19035400000000002
0.19080400000000003
0.191254
0.19170399999999999
0.192154
0.192604
0.193054
0.193504
0.19395400000000002
0.19440400000000002
0.19485400000000003
0.195304
0.195754
0.19620400000000002
0.196654
0.197104
0.197554
0.198004
0.19845400000000002
0.19890400000000003
0.199354
0.199804
0.200254
0.200704
0.201154
0.201604
0.202054
0.20250400000000002
0.20295400000000002
0.20340400000000003
0.203854
0.204304
0.204754
0.205204
0.205654
0.206104
0.20655400000000002
0.20700400000000002
0.20745400000000003
0.20790400000000003
0.208354
0.20880400000000002
0.209254
0.209704
0.210154
0.210604
0.211054
0.211504
0.211954
0.212404
0.212854
0.213304
0.213754
0.214204
0.214654
0.21510400000000002
0.215554
0.216004
0.216454
0.216904
0.217354
0.217804
0.218254
0.218704
0.21915400000000002
0.21960400000000002
0.220054
0.220504
0.220954
0.22140400000000002
0.221854
0.222304
0.222754
0.223204
0.22365400000000002
0.22410400000000003
0.224554
0.225004
0.22545400000000002
0.22590400000000002
0.226354
0.226804
0.227254
0.22770400000000002
0.22815400000000002
0.22860400000000003
0.229054
0.229504
0.22995400000000002
0.23040400000000003
0.230854
0.231304
0.231754
0.232204
0.232654
0.23310399999999998
0.23355399999999998
0.234004
0.234454
0.234904
0.235354
0.235804
0.23625400000000002
0.236704
0.23715399999999998
0.23760399999999998
0.238054
0.238504
0.238954
0.239404
0.239854
0.24030400000000002
0.240754
0.241204
0.241654
0.24210399999999999
0.242554
0.243004
0.243454
0.243904
0.24435400000000002
0.24480400000000002
0.24525400000000003
0.245704
0.24615399999999998
0.246604
0.247054
0.247504
0.247954
0.248404
0.24885400000000002
0.24930400000000003
0.249754
0.250204
0.25065400000000004
0.251104
0.251554
0.252004
0.252454
0.252904
0.253354
0.25380400000000003
0.25425400000000004
0.25470400000000004
0.255154
0.255604
0.256054
0.256504
0.256954
0.257404
0.257854
0.25830400000000003
0.25875400000000004
0.259204
0.259654
0.260104
0.260554
0.261004
0.26145399999999996
0.261904
0.262354
0.262804
0.263254
0.263704
0.264154
0.264604
0.265054
0.26550399999999996
0.265954
0.266404
0.26685400000000004
0.267304
0.267754
0.268204
0.268654
0.269104
0.269554
0.270004
0.27045399999999997
0.27090400000000003
0.271354
0.271804
0.272254
0.272704
0.273154
0.273604
0.274054
0.27450399999999997
0.27495400000000003
0.275404
0.27585400000000004
0.276304
0.276754
0.277204
0.277654
0.278104
0.278554
0.27900400000000003
0.279454
0.27990400000000004
0.280354
0.280804
0.281254
0.281704
0.282154
0.282604
0.28305400000000003
0.283504
0.28395400000000004
0.284404
0.28485400000000005
0.285304
0.285754
0.286204
0.286654
0.287104
0.28755400000000003
0.288004
0.288454
0.288904
0.289354
0.289804
0.290254
0.290704
0.291154
0.291604
0.292054
0.292504
0.292954
0.293404
0.293854
0.294304
0.294754
0.295204
0.295654
0.29610400000000003
0.296554
0.297004
0.297454
0.297904
0.298354
0.298804
0.299254
0.299704
0.30015400000000003
0.300604
0.301054
0.301504
0.301954
0.302404
0.302854
0.303304
0.303754
0.30420400000000003
0.304654
0.30510400000000004
0.305554
